Injection,ImageIndex,Top_1,Top_2,Top_3,Top_4,Top_5,Golden,Bit,NoChange
89,62,3,1,9,2,5,3,27,False
89,63,2,6,4,9,7,2,27,False
89,64,1,8,9,0,3,1,27,False
89,65,2,0,1,6,9,2,27,False
89,66,3,7,1,8,9,3,27,False
89,67,7,4,5,9,2,7,27,False
89,68,2,5,4,3,8,2,27,False
89,69,8,0,4,9,1,8,27,False
89,70,8,0,1,9,7,8,27,False
89,71,0,9,7,1,8,0,27,False
89,72,2,6,0,9,4,2,27,False
89,73,9,0,2,7,1,9,27,False
89,74,3,5,1,7,0,3,27,False
89,75,3,5,7,6,4,3,27,False
89,76,8,0,4,7,1,8,27,False
89,77,1,9,0,3,6,1,27,False
89,78,1,9,5,4,8,1,27,False
89,79,7,4,5,8,2,7,27,False
89,80,2,5,3,7,4,2,27,False
89,81,5,7,9,3,2,5,27,False
89,82,2,3,7,5,9,2,27,False
89,83,7,3,4,9,0,7,27,False
89,84,0,1,4,8,9,0,27,False
89,85,3,6,2,5,1,3,27,False
89,86,4,7,5,2,3,4,27,False
89,87,0,2,8,6,4,0,27,False
89,88,0,2,6,9,1,0,27,False
89,89,4,7,5,2,3,4,27,False
89,90,5,4,7,3,8,5,27,False
89,91,1,9,8,7,3,1,27,False
89,92,1,9,3,7,2,1,27,False
89,93,4,6,2,3,5,4,27,False
89,94,2,6,3,4,5,2,27,False
89,95,1,9,8,0,6,1,27,False
89,96,4,7,0,9,1,4,27,False
89,97,3,6,2,7,5,2,27,False
89,98,1,9,7,3,4,1,27,False
89,99,5,3,0,9,1,5,27,False
90,0,3,5,1,2,6,3,28,False
90,1,8,1,0,9,3,8,28,False
90,2,8,1,9,0,2,8,28,False
90,3,0,8,9,3,2,0,28,False
90,4,6,2,1,4,3,6,28,False
90,5,6,3,5,4,9,6,28,False
90,6,1,9,3,0,5,1,28,False
90,7,6,2,5,0,9,6,28,False
90,8,3,5,4,7,6,3,28,False
90,9,1,9,8,3,2,1,28,False
90,10,0,4,3,5,2,0,28,False
90,11,9,1,7,8,0,9,28,False
90,12,5,4,6,7,3,5,28,False
90,13,7,3,5,2,4,7,28,False
90,14,9,1,7,8,3,9,28,False
90,15,8,1,6,0,5,8,28,False
90,16,5,7,3,6,9,5,28,False
90,17,7,9,4,1,2,7,28,False
90,18,8,9,1,0,6,8,28,False
90,19,6,2,9,8,1,6,28,False
90,20,7,5,9,4,0,7,28,False
90,21,0,2,3,6,9,0,28,False
90,22,4,6,3,2,8,4,28,False
90,23,9,1,3,0,7,9,28,False
90,24,5,3,4,7,9,5,28,False
90,25,2,3,5,4,0,2,28,False
90,26,4,3,5,7,6,4,28,False
90,27,0,6,2,9,7,0,28,False
90,28,9,1,8,7,3,9,28,False
90,29,6,4,2,7,5,6,28,False
90,30,6,5,1,4,3,6,28,False
90,31,5,3,6,4,2,5,28,False
90,32,4,8,2,9,6,4,28,False
90,33,5,6,4,9,3,5,28,False
90,34,9,0,1,8,7,9,28,False
90,35,3,2,1,8,9,2,28,False
90,36,4,7,5,3,6,4,28,False
90,37,1,9,0,8,3,1,28,False
90,38,9,1,8,3,7,9,28,False
90,39,5,4,2,7,6,5,28,False
90,40,4,2,7,0,9,4,28,False
90,41,6,5,3,1,2,6,28,False
90,42,5,3,2,7,1,5,28,False
90,43,6,2,5,3,8,6,28,False
90,44,0,1,7,9,2,0,28,False
90,45,9,1,0,3,7,9,28,False
90,46,3,6,5,4,2,3,28,False
90,47,9,8,1,3,0,9,28,False
90,48,7,5,4,1,3,7,28,False
90,49,6,7,4,0,5,6,28,False
90,50,9,1,0,3,8,9,28,False
90,51,8,4,6,9,7,8,28,False
90,52,2,7,0,3,1,0,28,False
90,53,3,5,6,4,9,3,28,False
90,54,8,0,1,9,4,8,28,False
90,55,8,9,2,0,3,8,28,False
90,56,7,5,3,4,2,7,28,False
90,57,7,3,5,9,6,7,28,False
90,58,5,7,4,3,6,4,28,False
90,59,3,5,6,1,0,6,28,False
90,60,7,3,5,4,1,7,28,False
90,61,5,3,6,7,4,3,28,False
90,62,3,1,9,2,5,3,28,False
90,63,2,6,4,9,7,2,28,False
90,64,1,8,9,0,3,1,28,False
90,65,2,0,1,6,9,2,28,False
90,66,3,7,1,8,9,3,28,False
90,67,7,4,5,9,2,7,28,False
90,68,2,5,4,3,8,2,28,False
90,69,8,0,4,9,1,8,28,False
90,70,8,0,1,9,7,8,28,False
90,71,0,9,7,1,8,0,28,False
90,72,2,6,0,9,4,2,28,False
90,73,9,0,2,7,1,9,28,False
90,74,3,5,1,7,0,3,28,False
90,75,3,5,7,6,4,3,28,False
90,76,8,0,4,7,1,8,28,False
90,77,1,9,0,3,6,1,28,False
90,78,1,9,5,4,8,1,28,False
90,79,7,4,5,8,2,7,28,False
90,80,2,5,3,7,4,2,28,False
90,81,5,7,9,3,2,5,28,False
90,82,2,3,7,5,9,2,28,False
90,83,7,3,4,9,0,7,28,False
90,84,0,1,4,8,9,0,28,False
90,85,3,6,2,5,1,3,28,False
90,86,4,7,5,2,3,4,28,False
90,87,0,2,8,6,4,0,28,False
90,88,0,2,6,9,1,0,28,False
90,89,4,7,5,2,3,4,28,False
90,90,5,4,7,3,8,5,28,False
90,91,1,9,8,7,3,1,28,False
90,92,1,9,3,7,2,1,28,False
90,93,4,6,2,3,5,4,28,False
90,94,2,6,3,4,5,2,28,False
90,95,1,9,8,0,6,1,28,False
90,96,4,7,0,9,1,4,28,False
90,97,3,6,2,7,5,2,28,False
90,98,1,9,7,3,4,1,28,False
90,99,5,3,0,9,1,5,28,False
91,0,3,5,1,2,6,3,29,False
91,1,8,1,0,9,3,8,29,False
91,2,8,1,9,0,2,8,29,False
91,3,0,8,9,3,2,0,29,False
91,4,6,2,1,4,3,6,29,False
91,5,6,3,5,4,9,6,29,False
91,6,1,9,3,0,5,1,29,False
91,7,6,2,5,0,9,6,29,False
91,8,3,5,4,7,6,3,29,False
91,9,1,9,8,3,2,1,29,False
91,10,0,4,3,5,2,0,29,False
91,11,9,1,7,8,0,9,29,False
91,12,5,4,6,7,3,5,29,False
91,13,7,3,5,2,4,7,29,False
91,14,9,1,7,8,3,9,29,False
91,15,8,1,6,0,5,8,29,False
91,16,5,7,3,6,9,5,29,False
91,17,7,9,4,1,2,7,29,False
91,18,8,9,1,0,6,8,29,False
91,19,6,2,9,8,1,6,29,False
91,20,7,5,9,4,0,7,29,False
91,21,0,2,3,6,9,0,29,False
91,22,4,6,3,2,8,4,29,False
91,23,9,1,3,0,7,9,29,False
91,24,5,3,4,7,9,5,29,False
91,25,2,3,5,4,0,2,29,False
91,26,4,3,5,7,6,4,29,False
91,27,0,6,2,9,7,0,29,False
91,28,9,1,8,7,3,9,29,False
91,29,6,4,2,7,5,6,29,False
91,30,6,5,1,4,3,6,29,False
91,31,5,3,6,4,2,5,29,False
91,32,4,8,2,9,6,4,29,False
91,33,5,6,4,9,3,5,29,False
91,34,9,0,1,8,7,9,29,False
91,35,3,2,1,8,9,2,29,False
91,36,4,7,5,3,6,4,29,False
91,37,1,9,0,8,3,1,29,False
91,38,9,1,8,3,7,9,29,False
91,39,5,4,2,7,6,5,29,False
91,40,4,2,7,0,9,4,29,False
91,41,6,5,3,1,2,6,29,False
91,42,5,3,2,7,1,5,29,False
91,43,6,2,5,3,8,6,29,False
91,44,0,1,7,9,2,0,29,False
91,45,9,1,0,3,7,9,29,False
91,46,3,6,5,4,2,3,29,False
91,47,9,8,1,3,0,9,29,False
91,48,7,5,4,1,3,7,29,False
91,49,6,7,4,0,5,6,29,False
91,50,9,1,0,3,8,9,29,False
91,51,8,4,6,9,7,8,29,False
91,52,2,7,0,3,1,0,29,False
91,53,3,5,6,4,9,3,29,False
91,54,8,0,1,9,4,8,29,False
91,55,8,9,2,0,3,8,29,False
91,56,7,5,3,4,2,7,29,False
91,57,7,3,5,9,6,7,29,False
91,58,5,7,4,3,6,4,29,False
91,59,3,5,6,1,0,6,29,False
91,60,7,3,5,4,1,7,29,False
91,61,5,3,6,7,4,3,29,False
91,62,3,1,9,2,5,3,29,False
91,63,2,6,4,9,7,2,29,False
91,64,1,8,9,0,3,1,29,False
91,65,2,0,1,6,9,2,29,False
91,66,3,7,1,8,9,3,29,False
91,67,7,4,5,9,2,7,29,False
91,68,2,5,4,3,8,2,29,False
91,69,8,0,4,9,1,8,29,False
91,70,8,0,1,9,7,8,29,False
91,71,0,9,7,1,8,0,29,False
91,72,2,6,0,9,4,2,29,False
91,73,9,0,2,7,1,9,29,False
91,74,3,5,1,7,0,3,29,False
91,75,3,5,7,6,4,3,29,False
91,76,8,0,4,7,1,8,29,False
91,77,1,9,0,3,6,1,29,False
91,78,1,9,5,4,8,1,29,False
91,79,7,4,5,8,2,7,29,False
91,80,2,5,3,7,4,2,29,False
91,81,5,7,9,3,2,5,29,False
91,82,2,3,7,5,9,2,29,False
91,83,7,3,4,9,0,7,29,False
91,84,0,1,4,8,9,0,29,False
91,85,3,6,2,5,1,3,29,False
91,86,4,7,5,2,3,4,29,False
91,87,0,2,8,6,4,0,29,False
91,88,0,2,6,9,1,0,29,False
91,89,4,7,5,2,3,4,29,False
91,90,5,4,7,3,8,5,29,False
91,91,1,9,8,7,3,1,29,False
91,92,1,9,3,7,2,1,29,False
91,93,4,6,2,3,5,4,29,False
91,94,2,6,3,4,5,2,29,False
91,95,1,9,8,0,6,1,29,False
91,96,4,7,0,9,1,4,29,False
91,97,3,6,2,7,5,2,29,False
91,98,1,9,7,3,4,1,29,False
91,99,5,3,0,9,1,5,29,False
92,0,0,1,2,3,4,3,30,False
92,1,0,1,2,3,4,8,30,False
92,2,0,1,2,3,4,8,30,False
92,3,0,1,2,3,4,0,30,False
92,4,0,1,2,3,4,6,30,False
92,5,0,1,2,3,4,6,30,False
92,6,0,1,2,3,4,1,30,False
92,7,0,1,2,3,4,6,30,False
92,8,0,1,2,3,4,3,30,False
92,9,0,1,2,3,4,1,30,False
92,10,0,1,2,3,4,0,30,False
92,11,0,1,2,3,4,9,30,False
92,12,0,1,2,3,4,5,30,False
92,13,0,1,2,3,4,7,30,False
92,14,0,1,2,3,4,9,30,False
92,15,0,1,2,3,4,8,30,False
92,16,0,1,2,3,4,5,30,False
92,17,0,1,2,3,4,7,30,False
92,18,0,1,2,3,4,8,30,False
92,19,0,1,2,3,4,6,30,False
92,20,0,1,2,3,4,7,30,False
92,21,0,1,2,3,4,0,30,False
92,22,4,6,3,2,9,4,30,False
92,23,0,1,2,3,4,9,30,False
92,24,0,1,2,3,4,5,30,False
92,25,0,1,2,3,4,2,30,False
92,26,0,1,2,3,4,4,30,False
92,27,0,1,2,3,4,0,30,False
92,28,0,1,2,3,4,9,30,False
92,29,0,1,2,3,4,6,30,False
92,30,0,1,2,3,4,6,30,False
92,31,0,1,2,3,4,5,30,False
92,32,0,1,2,3,4,4,30,False
92,33,0,1,2,3,4,5,30,False
92,34,0,1,2,3,4,9,30,False
92,35,0,1,2,3,4,2,30,False
92,36,0,1,2,3,4,4,30,False
92,37,0,1,2,3,4,1,30,False
92,38,0,1,2,3,4,9,30,False
92,39,0,1,2,3,4,5,30,False
92,40,0,1,2,3,4,4,30,False
92,41,0,1,2,3,4,6,30,False
92,42,0,1,2,3,4,5,30,False
92,43,0,1,2,3,4,6,30,False
92,44,0,1,2,3,4,0,30,False
92,45,0,1,2,3,4,9,30,False
92,46,0,1,2,3,4,3,30,False
92,47,0,1,2,3,4,9,30,False
92,48,0,1,2,3,4,7,30,False
92,49,0,1,2,3,4,6,30,False
92,50,0,1,2,3,4,9,30,False
92,51,0,1,2,3,4,8,30,False
92,52,0,1,2,3,4,0,30,False
92,53,0,1,2,3,4,3,30,False
92,54,0,1,2,3,4,8,30,False
92,55,0,1,2,3,4,8,30,False
92,56,0,1,2,3,4,7,30,False
92,57,0,1,2,3,4,7,30,False
92,58,0,1,2,3,4,4,30,False
92,59,0,1,2,3,4,6,30,False
92,60,0,1,2,3,4,7,30,False
92,61,0,1,2,3,4,3,30,False
92,62,0,1,2,3,4,3,30,False
92,63,0,1,2,3,4,2,30,False
92,64,0,1,2,3,4,1,30,False
92,65,0,1,2,3,4,2,30,False
92,66,0,1,2,3,4,3,30,False
92,67,0,1,2,3,4,7,30,False
92,68,0,1,2,3,4,2,30,False
92,69,0,1,2,3,4,8,30,False
92,70,0,1,2,3,4,8,30,False
92,71,0,1,2,3,4,0,30,False
92,72,0,1,2,3,4,2,30,False
92,73,0,1,2,3,4,9,30,False
92,74,0,1,2,3,4,3,30,False
92,75,0,1,2,3,4,3,30,False
92,76,0,1,2,3,4,8,30,False
92,77,0,1,2,3,4,1,30,False
92,78,0,1,2,3,4,1,30,False
92,79,0,1,2,3,4,7,30,False
92,80,0,1,2,3,4,2,30,False
92,81,0,1,2,3,4,5,30,False
92,82,0,1,2,3,4,2,30,False
92,83,0,1,2,3,4,7,30,False
92,84,0,1,2,3,4,0,30,False
92,85,0,1,2,3,4,3,30,False
92,86,0,1,3,7,8,4,30,False
92,87,0,2,3,7,1,0,30,False
92,88,0,1,2,3,4,0,30,False
92,89,0,1,2,3,4,4,30,False
92,90,0,1,2,3,4,5,30,False
92,91,0,1,2,3,4,1,30,False
92,92,0,1,2,3,4,1,30,False
92,93,0,1,2,3,4,4,30,False
92,94,0,1,2,3,4,2,30,False
92,95,0,1,2,3,4,1,30,False
92,96,0,1,2,3,4,4,30,False
92,97,2,1,0,5,3,2,30,False
92,98,0,1,2,3,4,1,30,False
92,99,0,1,2,3,4,5,30,False
93,0,3,5,1,6,2,3,0,False
93,1,8,1,0,9,3,8,0,False
93,2,8,1,9,0,2,8,0,False
93,3,0,8,9,3,1,0,0,False
93,4,6,2,3,4,1,6,0,False
93,5,6,3,5,4,2,6,0,False
93,6,1,9,3,0,5,1,0,False
93,7,6,2,5,0,9,6,0,False
93,8,3,5,4,7,6,3,0,False
93,9,1,9,8,3,6,1,0,False
93,10,0,3,4,5,2,0,0,False
93,11,9,1,7,8,0,9,0,False
93,12,4,5,6,7,3,5,0,False
93,13,7,3,5,2,4,7,0,False
93,14,9,1,7,8,3,9,0,False
93,15,8,1,6,5,0,8,0,False
93,16,5,7,3,6,4,5,0,False
93,17,7,9,4,1,2,7,0,False
93,18,8,9,1,0,6,8,0,False
93,19,6,2,9,8,1,6,0,False
93,20,7,5,0,9,3,7,0,False
93,21,0,2,3,9,6,0,0,False
93,22,4,6,3,2,8,4,0,False
93,23,9,1,3,0,7,9,0,False
93,24,5,3,4,7,9,5,0,False
93,25,2,3,5,0,4,2,0,False
93,26,4,3,5,7,6,4,0,False
93,27,0,6,2,9,7,0,0,False
93,28,9,1,0,8,6,9,0,False
93,29,6,4,2,7,5,6,0,False
93,30,6,5,1,3,4,6,0,False
93,31,5,3,6,4,2,5,0,False
93,32,4,8,2,9,6,4,0,False
93,33,5,6,4,3,2,5,0,False
93,34,9,0,1,8,7,9,0,False
93,35,3,2,1,8,9,2,0,False
93,36,4,7,5,3,6,4,0,False
93,37,1,9,0,8,3,1,0,False
93,38,9,1,8,6,3,9,0,False
93,39,5,4,2,6,3,5,0,False
93,40,4,2,7,0,9,4,0,False
93,41,6,3,5,1,2,6,0,False
93,42,5,3,7,2,1,5,0,False
93,43,6,2,5,3,8,6,0,False
93,44,0,1,7,9,2,0,0,False
93,45,9,1,0,3,7,9,0,False
93,46,3,6,5,4,2,3,0,False
93,47,9,8,1,0,3,9,0,False
93,48,7,5,4,1,3,7,0,False
93,49,6,0,7,4,5,6,0,False
93,50,9,1,0,3,8,9,0,False
93,51,8,4,6,9,7,8,0,False
93,52,2,7,3,0,1,0,0,False
93,53,3,5,6,4,2,3,0,False
93,54,8,0,1,9,4,8,0,False
93,55,8,9,2,0,5,8,0,False
93,56,7,5,3,2,4,7,0,False
93,57,7,3,5,6,9,7,0,False
93,58,5,7,4,2,3,4,0,False
93,59,3,5,6,1,0,6,0,False
93,60,7,5,3,4,1,7,0,False
93,61,5,3,6,7,4,3,0,False
93,62,3,1,9,2,5,3,0,False
93,63,2,6,4,9,7,2,0,False
93,64,1,8,9,0,6,1,0,False
93,65,2,0,1,6,9,2,0,False
93,66,3,7,1,8,9,3,0,False
93,67,7,4,2,5,9,7,0,False
93,68,2,5,4,3,7,2,0,False
93,69,8,0,4,9,1,8,0,False
93,70,8,0,1,7,9,8,0,False
93,71,0,9,1,7,8,0,0,False
93,72,2,6,0,9,4,2,0,False
93,73,9,0,2,7,1,9,0,False
93,74,3,5,1,0,7,3,0,False
93,75,3,5,7,6,4,3,0,False
93,76,8,0,4,7,9,8,0,False
93,77,1,9,0,6,3,1,0,False
93,78,1,9,5,4,8,1,0,False
93,79,7,5,4,2,8,7,0,False
93,80,2,3,6,4,7,2,0,False
93,81,5,7,9,3,2,5,0,False
93,82,2,3,7,5,9,2,0,False
93,83,7,3,4,0,9,7,0,False
93,84,0,1,4,8,9,0,0,False
93,85,3,6,2,5,1,3,0,False
93,86,4,7,5,2,3,4,0,False
93,87,0,2,8,6,4,0,0,False
93,88,0,2,6,9,1,0,0,False
93,89,4,7,5,3,2,4,0,False
93,90,5,4,7,3,8,5,0,False
93,91,1,9,7,8,3,1,0,False
93,92,1,9,3,7,2,1,0,False
93,93,4,6,2,3,5,4,0,False
93,94,2,6,3,4,5,2,0,False
93,95,1,9,8,0,6,1,0,False
93,96,4,0,7,1,9,4,0,False
93,97,3,6,2,7,0,2,0,False
93,98,1,9,7,3,4,1,0,False
93,99,3,5,0,1,9,5,0,False
94,0,3,5,1,6,2,3,1,False
94,1,8,1,0,9,3,8,1,False
94,2,8,1,9,0,2,8,1,False
94,3,0,8,9,3,1,0,1,False
94,4,6,2,3,4,1,6,1,False
94,5,6,3,5,4,2,6,1,False
94,6,1,9,3,0,5,1,1,False
94,7,6,2,5,0,9,6,1,False
94,8,3,5,4,7,6,3,1,False
94,9,1,9,8,3,6,1,1,False
94,10,0,3,4,5,2,0,1,False
94,11,9,1,7,8,0,9,1,False
94,12,4,5,6,7,3,5,1,False
94,13,7,3,5,2,4,7,1,False
94,14,9,1,7,8,3,9,1,False
94,15,8,1,6,5,0,8,1,False
94,16,5,7,3,6,4,5,1,False
94,17,7,9,4,1,2,7,1,False
94,18,8,9,1,0,6,8,1,False
94,19,6,2,9,8,1,6,1,False
94,20,7,5,0,9,3,7,1,False
94,21,0,2,3,9,6,0,1,False
94,22,4,6,3,2,8,4,1,False
94,23,9,1,3,0,7,9,1,False
94,24,5,3,4,7,9,5,1,False
94,25,2,3,5,0,4,2,1,False
94,26,4,3,5,7,6,4,1,False
94,27,0,6,2,9,7,0,1,False
94,28,9,1,0,8,6,9,1,False
94,29,6,4,2,7,5,6,1,False
94,30,6,5,1,3,4,6,1,False
94,31,5,3,6,4,2,5,1,False
94,32,4,8,2,9,6,4,1,False
94,33,5,6,4,3,2,5,1,False
94,34,9,0,1,8,7,9,1,False
94,35,3,2,1,8,9,2,1,False
94,36,4,7,5,3,6,4,1,False
94,37,1,9,0,8,3,1,1,False
94,38,9,1,8,6,3,9,1,False
94,39,5,4,2,6,3,5,1,False
94,40,4,2,7,0,9,4,1,False
94,41,6,3,5,1,2,6,1,False
94,42,5,3,7,2,1,5,1,False
94,43,6,2,5,3,8,6,1,False
94,44,0,1,7,9,2,0,1,False
94,45,9,1,0,3,7,9,1,False
94,46,3,6,5,4,2,3,1,False
94,47,9,8,1,0,3,9,1,False
94,48,7,5,4,1,3,7,1,False
94,49,6,0,7,4,5,6,1,False
94,50,9,1,0,3,8,9,1,False
94,51,8,4,6,9,7,8,1,False
94,52,2,7,3,0,1,0,1,False
94,53,3,5,6,4,2,3,1,False
94,54,8,0,1,9,4,8,1,False
94,55,8,9,2,0,5,8,1,False
94,56,7,5,3,2,4,7,1,False
94,57,7,3,5,6,9,7,1,False
94,58,5,7,4,2,3,4,1,False
94,59,3,5,6,1,0,6,1,False
94,60,7,5,3,4,1,7,1,False
94,61,5,3,6,7,4,3,1,False
94,62,3,1,9,2,5,3,1,False
94,63,2,6,4,9,7,2,1,False
94,64,1,8,9,0,6,1,1,False
94,65,2,0,1,6,9,2,1,False
94,66,3,7,1,8,9,3,1,False
94,67,7,4,2,5,9,7,1,False
94,68,2,5,4,3,7,2,1,False
94,69,8,0,4,9,1,8,1,False
94,70,8,0,1,7,9,8,1,False
94,71,0,9,1,7,8,0,1,False
94,72,2,6,0,9,4,2,1,False
94,73,9,0,2,7,1,9,1,False
94,74,3,5,1,0,7,3,1,False
94,75,3,5,7,6,4,3,1,False
94,76,8,0,4,7,9,8,1,False
94,77,1,9,0,6,3,1,1,False
94,78,1,9,5,4,8,1,1,False
94,79,7,5,4,2,8,7,1,False
94,80,2,3,6,4,7,2,1,False
94,81,5,7,9,3,2,5,1,False
94,82,2,3,7,5,9,2,1,False
94,83,7,3,4,0,9,7,1,False
94,84,0,1,4,8,9,0,1,False
94,85,3,6,2,5,1,3,1,False
94,86,4,7,5,2,3,4,1,False
94,87,0,2,8,6,4,0,1,False
94,88,0,2,6,9,1,0,1,False
94,89,4,7,5,3,2,4,1,False
94,90,5,4,7,3,8,5,1,False
94,91,1,9,7,8,3,1,1,False
94,92,1,9,3,7,2,1,1,False
94,93,4,6,2,3,5,4,1,False
94,94,2,6,3,4,5,2,1,False
94,95,1,9,8,0,6,1,1,False
94,96,4,0,7,1,9,4,1,False
94,97,3,6,2,7,0,2,1,False
94,98,1,9,7,3,4,1,1,False
94,99,3,5,0,1,9,5,1,False
95,0,3,5,1,6,2,3,2,False
95,1,8,1,0,9,3,8,2,False
95,2,8,1,9,0,2,8,2,False
95,3,0,8,9,3,1,0,2,False
95,4,6,2,3,4,1,6,2,False
95,5,6,3,5,4,2,6,2,False
95,6,1,9,3,0,5,1,2,False
95,7,6,2,5,0,9,6,2,False
95,8,3,5,4,7,6,3,2,False
95,9,1,9,8,3,6,1,2,False
95,10,0,3,4,5,2,0,2,False
95,11,9,1,7,8,0,9,2,False
95,12,4,5,6,7,3,5,2,False
95,13,7,3,5,2,4,7,2,False
95,14,9,1,7,8,3,9,2,False
95,15,8,1,6,5,0,8,2,False
95,16,5,7,3,6,4,5,2,False
95,17,7,9,4,1,2,7,2,False
95,18,8,9,1,0,6,8,2,False
95,19,6,2,9,8,1,6,2,False
95,20,7,5,0,9,3,7,2,False
95,21,0,2,3,9,6,0,2,False
95,22,4,6,3,2,8,4,2,False
95,23,9,1,3,0,7,9,2,False
95,24,5,3,4,7,9,5,2,False
95,25,2,3,5,0,4,2,2,False
95,26,4,3,5,7,6,4,2,False
95,27,0,6,2,9,7,0,2,False
95,28,9,1,0,8,6,9,2,False
95,29,6,4,2,7,5,6,2,False
95,30,6,5,1,3,4,6,2,False
95,31,5,3,6,4,2,5,2,False
95,32,4,8,2,9,6,4,2,False
95,33,5,6,4,3,2,5,2,False
95,34,9,0,1,8,7,9,2,False
95,35,3,2,1,8,9,2,2,False
95,36,4,7,5,3,6,4,2,False
95,37,1,9,0,8,3,1,2,False
95,38,9,1,8,6,3,9,2,False
95,39,5,4,2,6,3,5,2,False
95,40,4,2,7,0,9,4,2,False
95,41,6,3,5,1,2,6,2,False
95,42,5,3,7,2,1,5,2,False
95,43,6,2,5,3,8,6,2,False
95,44,0,1,7,9,2,0,2,False
95,45,9,1,0,3,7,9,2,False
95,46,3,6,5,4,2,3,2,False
95,47,9,8,1,0,3,9,2,False
95,48,7,5,4,1,3,7,2,False
95,49,6,0,7,4,5,6,2,False
95,50,9,1,0,3,8,9,2,False
95,51,8,4,6,9,7,8,2,False
95,52,2,7,3,0,1,0,2,False
95,53,3,5,6,4,2,3,2,False
95,54,8,0,1,9,4,8,2,False
95,55,8,9,2,0,5,8,2,False
95,56,7,5,3,2,4,7,2,False
95,57,7,3,5,6,9,7,2,False
95,58,5,7,4,2,3,4,2,False
95,59,3,5,6,1,0,6,2,False
95,60,7,5,3,4,1,7,2,False
95,61,5,3,6,7,4,3,2,False
95,62,3,1,9,2,5,3,2,False
95,63,2,6,4,9,7,2,2,False
95,64,1,8,9,0,6,1,2,False
95,65,2,0,1,6,9,2,2,False
95,66,3,7,1,8,9,3,2,False
95,67,7,4,2,5,9,7,2,False
95,68,2,5,4,3,7,2,2,False
95,69,8,0,4,9,1,8,2,False
95,70,8,0,1,7,9,8,2,False
95,71,0,9,1,7,8,0,2,False
95,72,2,6,0,9,4,2,2,False
95,73,9,0,2,7,1,9,2,False
95,74,3,5,1,0,7,3,2,False
95,75,3,5,7,6,4,3,2,False
95,76,8,0,4,7,9,8,2,False
95,77,1,9,0,6,3,1,2,False
95,78,1,9,5,4,8,1,2,False
95,79,7,5,4,2,8,7,2,False
95,80,2,3,6,4,7,2,2,False
95,81,5,7,9,3,2,5,2,False
95,82,2,3,7,5,9,2,2,False
95,83,7,3,4,0,9,7,2,False
95,84,0,1,4,8,9,0,2,False
95,85,3,6,2,5,1,3,2,False
95,86,4,7,5,2,3,4,2,False
95,87,0,2,8,6,4,0,2,False
95,88,0,2,6,9,1,0,2,False
95,89,4,7,5,3,2,4,2,False
95,90,5,4,7,3,8,5,2,False
95,91,1,9,7,8,3,1,2,False
95,92,1,9,3,7,2,1,2,False
95,93,4,6,2,3,5,4,2,False
95,94,2,6,3,4,5,2,2,False
95,95,1,9,8,0,6,1,2,False
95,96,4,0,7,1,9,4,2,False
95,97,3,6,2,7,0,2,2,False
95,98,1,9,7,3,4,1,2,False
95,99,3,5,0,1,9,5,2,False
96,0,3,5,1,6,2,3,3,False
96,1,8,1,0,9,3,8,3,False
96,2,8,1,9,0,2,8,3,False
96,3,0,8,9,3,1,0,3,False
96,4,6,2,3,4,1,6,3,False
96,5,6,3,5,4,2,6,3,False
96,6,1,9,3,0,5,1,3,False
96,7,6,2,5,0,9,6,3,False
96,8,3,5,4,7,6,3,3,False
96,9,1,9,8,3,6,1,3,False
96,10,0,3,4,5,2,0,3,False
96,11,9,1,7,8,0,9,3,False
96,12,4,5,6,7,3,5,3,False
96,13,7,3,5,2,4,7,3,False
96,14,9,1,7,8,3,9,3,False
96,15,8,1,6,5,0,8,3,False
96,16,5,7,3,6,4,5,3,False
96,17,7,9,4,1,2,7,3,False
96,18,8,9,1,0,6,8,3,False
96,19,6,2,9,8,1,6,3,False
96,20,7,5,0,9,3,7,3,False
96,21,0,2,3,9,6,0,3,False
96,22,4,6,3,2,8,4,3,False
96,23,9,1,3,0,7,9,3,False
96,24,5,3,4,7,9,5,3,False
96,25,2,3,5,0,4,2,3,False
96,26,4,3,5,7,6,4,3,False
96,27,0,6,2,9,7,0,3,False
96,28,9,1,0,8,6,9,3,False
96,29,6,4,2,7,5,6,3,False
96,30,6,5,1,3,4,6,3,False
96,31,5,3,6,4,2,5,3,False
96,32,4,8,2,9,6,4,3,False
96,33,5,6,4,3,2,5,3,False
96,34,9,0,1,8,7,9,3,False
96,35,3,2,1,8,9,2,3,False
96,36,4,7,5,3,6,4,3,False
96,37,1,9,0,8,3,1,3,False
96,38,9,1,8,6,3,9,3,False
96,39,5,4,2,6,3,5,3,False
96,40,4,2,7,0,9,4,3,False
96,41,6,3,5,1,2,6,3,False
96,42,5,3,7,2,1,5,3,False
96,43,6,2,5,3,8,6,3,False
96,44,0,1,7,9,2,0,3,False
96,45,9,1,0,3,7,9,3,False
96,46,3,6,5,4,2,3,3,False
96,47,9,8,1,0,3,9,3,False
96,48,7,5,4,1,3,7,3,False
96,49,6,0,7,4,5,6,3,False
96,50,9,1,0,3,8,9,3,False
96,51,8,4,6,9,7,8,3,False
96,52,2,7,3,0,1,0,3,False
96,53,3,5,6,4,2,3,3,False
96,54,8,0,1,9,4,8,3,False
96,55,8,9,2,0,5,8,3,False
96,56,7,5,3,2,4,7,3,False
96,57,7,3,5,6,9,7,3,False
96,58,5,7,4,2,3,4,3,False
